Date,Date,Open,High,Low,Adj. Close,Volume
2014-02-12,2014-02-12,38.82,40.43,38.13,40.39,1638777.0
2014-02-11,2014-02-11,36,38.98,35.8,38.72,2319469.0
2014-02-10,2014-02-10,35.43,35.79,34.55,35.72,815821.0
2014-02-07,2014-02-07,35.97,36.44,35.0,35.5,1040908.0
2014-02-06,2014-02-06,34.43,36.31,34.19,35.82,1387185.0
2014-02-05,2014-02-05,33.63,35.06,32.85,34.35,2013226.0
2014-02-04,2014-02-04,35.49,35.57,33.67,33.99,2174949.0
2014-02-03,2014-02-03,36.43,37.03,35.0,35.23,1365250.0
2014-01-31,2014-01-31,36.15,36.6,34.9,36.37,1763146.0
2014-01-30,2014-01-30,36.65,37.24,36.05,36.5,1029168.0
2014-01-29,2014-01-29,38.13,38.37,36.31,36.36,1480710.0
2014-01-28,2014-01-28,38.7,38.95,37.65,38.41,996552.0
2014-01-27,2014-01-27,38.29,38.75,36.73,38.39,1170362.0
2014-01-24,2014-01-24,37.2,38.95,36.67,38.15,1519983.0
2014-01-23,2014-01-23,37.26,37.57,36.51,37.36,1465017.0
2014-01-22,2014-01-22,37.86,38.95,37.49,37.59,1746727.0
2014-01-21,2014-01-21,37.71,37.99,36.6,37.85,1885172.0
2014-01-17,2014-01-17,39.41,39.5,37.5,37.58,2702852.0
2014-01-16,2014-01-16,36.57,39.93,35.98,38.37,3558828.0
2014-01-15,2014-01-15,35.93,37.44,35.3,36.7,2448930.0
2014-01-14,2014-01-14,35.91,37.49,34.21,35.66,4753129.0
2014-01-13,2014-01-13,36.5,37.4,35.3,35.46,4830284.0
2014-01-10,2014-01-10,37.9,37.96,35.5,36.71,10606626.0
2014-01-09,2014-01-09,43.73,43.84,41.22,42.57,3709488.0
2014-01-08,2014-01-08,43.33,44.27,43.05,43.97,1177955.0
2014-01-07,2014-01-07,44.75,44.97,43.11,43.83,1579779.0
2014-01-06,2014-01-06,46.4,46.52,44.6,44.78,1272176.0
2014-01-03,2014-01-03,47.27,47.62,45.75,46.13,967019.0
2014-01-02,2014-01-02,49.05,49.98,46.87,47.08,1730538.0
2013-12-31,2013-12-31,47.67,49.24,47.28,49.04,1273070.0
2013-12-30,2013-12-30,46.23,47.86,45.99,47.7,1027911.0
2013-12-27,2013-12-27,47.08,47.2,45.87,46.16,659824.0
2013-12-26,2013-12-26,46.85,47.2,46.49,46.95,750342.0
2013-12-24,2013-12-24,45.76,46.85,45.3,46.5,665861.0
2013-12-23,2013-12-23,45.82,47.2,45.18,45.64,1390794.0
2013-12-20,2013-12-20,45.46,46.23,44.87,45.94,5132199.0
2013-12-19,2013-12-19,43.54,46.44,43.45,45.49,2386256.0
2013-12-18,2013-12-18,44.52,44.98,43.07,43.95,1460115.0
2013-12-17,2013-12-17,44.07,46.1,43.61,44.45,2481280.0
2013-12-16,2013-12-16,46.1,46.1,44.07,44.1,2131900.0
2013-12-13,2013-12-13,46.55,47.54,45.28,45.36,1258392.0
2013-12-12,2013-12-12,46.18,46.99,45.63,46.61,1611952.0
2013-12-11,2013-12-11,48.03,48.5,45.98,46.31,1841794.0
2013-12-10,2013-12-10,47.5,48.5,46.3,46.86,1795193.0
2013-12-09,2013-12-09,48.42,48.56,46.5,47.72,2379755.0
2013-12-06,2013-12-06,51.74,52.0,47.83,48.09,2992187.0
2013-12-05,2013-12-05,50.09,52.57,49.6,49.98,3070217.0
2013-12-04,2013-12-04,52.62,52.65,50.18,50.92,5070260.0
2013-12-03,2013-12-03,59.88,60.28,55.55,55.55,3225951.0
2013-12-02,2013-12-02,63.53,64.85,60.0,60.2,1327349.0
2013-11-29,2013-11-29,64.25,64.99,61.69,63.53,784399.0
2013-11-27,2013-11-27,64.75,65.42,62.6,63.68,767261.0
2013-11-26,2013-11-26,64.93,67.38,64.13,64.55,1090700.0
2013-11-25,2013-11-25,61.8,67.5,61.5,65.8,1558276.0
2013-11-22,2013-11-22,59.97,61.84,59.9,61.34,519991.0
2013-11-21,2013-11-21,58.56,64.5,58.1,59.93,1024309.0
2013-11-20,2013-11-20,61.79,62.72,60.7,61.7,710779.0
2013-11-19,2013-11-19,62.7,63.82,61.32,61.61,469696.0
2013-11-18,2013-11-18,64.02,65.19,62.7,63.01,706811.0
2013-11-15,2013-11-15,64.68,65.7,63.6,64.39,980043.0
2013-11-14,2013-11-14,63.51,64.8,62.24,63.68,913107.0
2013-11-13,2013-11-13,61.35,64.17,60.98,63.89,685495.0
2013-11-12,2013-11-12,59.68,64.49,58.82,61.7,840041.0
2013-11-11,2013-11-11,56.58,60.33,56.58,59.98,724736.0
2013-11-08,2013-11-08,56.24,57.29,55.87,56.72,514151.0
2013-11-07,2013-11-07,58.03,59.05,55.96,56.38,671662.0
2013-11-06,2013-11-06,60.3,60.7,57.5,57.8,556690.0
2013-11-05,2013-11-05,60.38,60.85,59.13,60.24,582102.0
2013-11-04,2013-11-04,58.19,61.12,57.4,60.86,909740.0
2013-11-01,2013-11-01,58.54,59.08,57.37,58.17,423802.0
2013-10-31,2013-10-31,58.65,59.04,56.79,58.08,632299.0
2013-10-30,2013-10-30,61.97,63.0,58.14,58.67,1071920.0
2013-10-29,2013-10-29,55.26,62.65,55.13,62.09,2164417.0
2013-10-28,2013-10-28,55.52,55.97,55.17,55.56,310916.0
2013-10-25,2013-10-25,55.78,56.13,54.95,55.89,400573.0
2013-10-24,2013-10-24,55.5,56.21,55.01,55.82,578077.0
2013-10-23,2013-10-23,55.85,56.4,54.91,55.65,679760.0
2013-10-22,2013-10-22,56.39,56.99,55.18,56.15,782722.0
2013-10-21,2013-10-21,56,56.39,54.61,56.16,1059152.0
2013-10-18,2013-10-18,54.72,56.81,53.92,56.39,971290.0
2013-10-17,2013-10-17,53.95,54.88,53.45,54.5,844659.0
2013-10-16,2013-10-16,54.18,55.85,53.75,54.18,975715.0
2013-10-15,2013-10-15,54.75,56.06,53.02,53.94,1845621.0
2013-10-14,2013-10-14,54.48,55.99,53.17,54.75,982402.0
2013-10-11,2013-10-11,55.14,56.36,54.04,54.89,1215650.0
2013-10-10,2013-10-10,59.72,59.72,54.61,55.27,1989717.0
2013-10-09,2013-10-09,62.94,63.5,59.35,59.57,847429.0
2013-10-08,2013-10-08,64.15,64.77,61.89,63.05,686137.0
2013-10-07,2013-10-07,63.3,64.98,63.01,64.28,636289.0
2013-10-04,2013-10-04,63.8,64.89,63.4,64.1,548335.0
2013-10-03,2013-10-03,64.3,64.95,63.45,63.99,810259.0
2013-10-02,2013-10-02,63.21,65.64,62.97,64.56,1171577.0
2013-10-01,2013-10-01,59.89,66.0,59.84,63.76,1666446.0
2013-09-30,2013-09-30,58.58,60.41,57.5,59.49,705590.0
2013-09-27,2013-09-27,60.06,60.07,57.71,59.05,538032.0
2013-09-26,2013-09-26,59.8,60.86,58.61,60.38,926060.0
2013-09-25,2013-09-25,57.95,60.03,57.32,59.72,1085496.0
2013-09-24,2013-09-24,58.06,58.66,57.25,57.88,615938.0
2013-09-23,2013-09-23,58.27,58.97,56.64,57.84,935509.0
2013-09-20,2013-09-20,59.1,59.16,56.79,58.47,1699844.0
2013-09-19,2013-09-19,59.92,60.3,56.61,58.11,1330376.0
2013-09-18,2013-09-18,61.88,61.99,57.8,59.62,2377300.0
2013-09-17,2013-09-17,61,63.9,60.08,62.03,2608320.0
2013-09-16,2013-09-16,60.84,63.44,59.82,61.35,1369789.0
2013-09-13,2013-09-13,59.5,60.45,57.98,60.42,1846172.0
2013-09-12,2013-09-12,56.5,59.22,55.63,58.83,2076754.0
2013-09-11,2013-09-11,56.72,57.5,53.26,55.8,1796485.0
2013-09-10,2013-09-10,53.02,59.24,52.9,56.64,3779170.0
2013-09-09,2013-09-09,47.03,55.24,47.03,53.07,2900894.0
2013-09-06,2013-09-06,48.4,48.4,46.33,47.05,902129.0
2013-09-05,2013-09-05,44.58,49.05,44.56,47.96,1840980.0
2013-09-04,2013-09-04,44.82,46.17,44.39,45.13,1175640.0
2013-09-03,2013-09-03,44.45,45.27,44.24,44.84,1200517.0
2013-08-30,2013-08-30,41.52,44.55,41.12,44.24,1468215.0
2013-08-29,2013-08-29,40.79,41.88,40.5,41.56,536475.0
2013-08-28,2013-08-28,40.75,41.48,40.27,40.87,611406.0
2013-08-27,2013-08-27,39.25,41.7,38.88,40.58,993377.0
2013-08-26,2013-08-26,39.8,40.46,39.3,39.34,799197.0
2013-08-23,2013-08-23,40.1,40.2,39.25,39.6,1051433.0
2013-08-22,2013-08-22,39.73,40.74,39.06,39.72,2701761.0
2013-08-21,2013-08-21,41.69,43.72,41.42,43.27,1458925.0
2013-08-20,2013-08-20,40.22,41.7,40.2,41.59,1184642.0
2013-08-19,2013-08-19,41.35,41.63,39.53,40.12,1581405.0
2013-08-16,2013-08-16,42.51,42.99,40.76,41.18,2015849.0
2013-08-15,2013-08-15,41.71,41.88,41.01,41.73,854824.0
2013-08-14,2013-08-14,42.3,42.42,41.38,41.73,775467.0
2013-08-13,2013-08-13,42.36,43.02,41.62,42.17,704901.0
2013-08-12,2013-08-12,41.32,42.69,40.93,42.43,721229.0
2013-08-09,2013-08-09,42.01,42.01,40.8,41.35,909339.0
2013-08-08,2013-08-08,42.11,42.45,41.36,41.92,974278.0
2013-08-07,2013-08-07,42.12,42.2,41.25,41.78,1078568.0
2013-08-06,2013-08-06,44.44,44.44,41.94,42.33,1517412.0
2013-08-05,2013-08-05,45.98,46.5,44.35,44.7,956697.0
2013-08-02,2013-08-02,46.2,47.47,45.94,46.08,526375.0
2013-08-01,2013-08-01,46,47.12,45.33,46.5,1026163.0
2013-07-31,2013-07-31,44.46,45.97,44.11,45.8,1025721.0
2013-07-30,2013-07-30,44.3,44.54,43.81,44.36,580005.0
2013-07-29,2013-07-29,43.04,44.08,43.02,44.04,620887.0
2013-07-26,2013-07-26,42.56,43.49,42.43,43.38,434170.0
2013-07-25,2013-07-25,42.03,43.0,42.03,42.77,660411.0
2013-07-24,2013-07-24,43,43.33,42.0,42.12,733383.0
2013-07-23,2013-07-23,44.6,44.79,42.68,42.81,958373.0
2013-07-22,2013-07-22,44.74,44.88,43.73,44.62,573101.0
2013-07-19,2013-07-19,44.01,45.19,43.62,44.38,903684.0
2013-07-18,2013-07-18,43.82,44.14,43.3,43.57,481084.0
2013-07-17,2013-07-17,44.27,44.32,43.57,43.71,388443.0
2013-07-16,2013-07-16,44.14,44.49,43.71,44.16,600697.0
2013-07-15,2013-07-15,44.07,44.26,43.49,44.05,301584.0
2013-07-12,2013-07-12,45.49,45.74,43.57,43.95,810492.0
2013-07-11,2013-07-11,45.24,45.68,44.73,45.45,767490.0
2013-07-10,2013-07-10,43.4,44.85,43.11,44.71,756939.0
2013-07-09,2013-07-09,42.53,44.01,41.99,43.43,659434.0
2013-07-08,2013-07-08,42.17,42.47,41.91,42.11,627780.0
2013-07-05,2013-07-05,42.82,42.97,42.0,42.13,337747.0
2013-07-03,2013-07-03,42.09,42.62,41.98,42.24,379557.0
2013-07-02,2013-07-02,42.02,42.81,41.84,42.24,1595404.0
2013-07-01,2013-07-01,42.39,42.85,41.95,42.01,700366.0
2013-06-28,2013-06-28,42.52,42.77,42.0,42.08,1576242.0
2013-06-27,2013-06-27,43.73,43.73,42.64,42.77,956811.0
2013-06-26,2013-06-26,43.59,43.95,42.77,43.55,558494.0
2013-06-25,2013-06-25,43.63,43.92,42.65,43.3,521239.0
2013-06-24,2013-06-24,43.45,43.55,42.47,43.09,668980.0
2013-06-21,2013-06-21,44.58,44.77,43.34,44.01,1128631.0
2013-06-20,2013-06-20,46,46.14,44.06,44.32,889899.0
2013-06-19,2013-06-19,47.06,47.63,46.14,46.45,499354.0
2013-06-18,2013-06-18,46.84,47.26,46.28,47.06,367788.0
2013-06-17,2013-06-17,46.97,47.74,46.55,46.84,624847.0
2013-06-14,2013-06-14,46.99,47.86,46.22,46.52,491125.0
2013-06-13,2013-06-13,45.07,47.42,44.84,47.21,850208.0
2013-06-12,2013-06-12,46.42,46.42,44.9,45.07,543012.0
2013-06-11,2013-06-11,46.38,46.96,45.93,46.14,542123.0
2013-06-10,2013-06-10,47.56,48.17,46.56,46.71,822605.0
2013-06-07,2013-06-07,47.4,48.08,46.71,47.56,770930.0
2013-06-06,2013-06-06,47.51,47.53,46.28,47.1,905751.0
2013-06-05,2013-06-05,48,48.37,47.2,47.34,932289.0
2013-06-04,2013-06-04,49.12,49.64,47.72,48.04,719925.0
2013-06-03,2013-06-03,48.87,49.61,47.89,49.25,933211.0
2013-05-31,2013-05-31,48.18,49.64,48.14,48.83,818378.0
2013-05-30,2013-05-30,50.48,50.48,48.35,48.36,1107651.0
2013-05-29,2013-05-29,48.55,50.7,48.2,50.23,1350780.0
2013-05-28,2013-05-28,50.49,51.36,48.51,48.98,2109819.0
2013-05-24,2013-05-24,48.8,50.76,47.33,50.25,7917781.0
2013-05-23,2013-05-23,58,59.34,57.53,58.17,1394339.0
2013-05-22,2013-05-22,60.09,60.74,57.74,58.37,834216.0
2013-05-21,2013-05-21,57.95,60.3,57.95,59.79,911043.0
2013-05-20,2013-05-20,57.48,58.26,56.54,57.98,752171.0
2013-05-17,2013-05-17,58.32,58.58,57.12,57.52,588217.0
2013-05-16,2013-05-16,57.95,58.92,57.15,57.54,632039.0
2013-05-15,2013-05-15,57.22,60.72,57.0,58.17,1221287.0
2013-05-14,2013-05-14,55.76,57.3,55.49,57.13,413685.0
2013-05-13,2013-05-13,56.57,56.85,55.13,55.87,602398.0
2013-05-10,2013-05-10,53.01,56.93,52.38,56.83,1226219.0
2013-05-09,2013-05-09,52.54,53.85,52.54,52.99,408108.0
2013-05-08,2013-05-08,52.47,53.24,52.42,52.63,654603.0
2013-05-07,2013-05-07,52.09,52.94,51.64,52.44,607097.0
2013-05-06,2013-05-06,51.45,52.48,51.45,52.08,338817.0
2013-05-03,2013-05-03,51.93,52.59,51.18,51.45,532501.0
2013-05-02,2013-05-02,50.1,51.57,50.1,51.15,484887.0
2013-05-01,2013-05-01,51.02,51.57,49.83,50.04,577152.0
2013-04-30,2013-04-30,49.88,52.09,49.81,51.34,631009.0
2013-04-29,2013-04-29,51.68,51.99,49.8,49.92,530547.0
2013-04-26,2013-04-26,50.64,51.92,50.37,51.34,565515.0
2013-04-25,2013-04-25,48.58,50.78,48.34,50.52,729738.0
2013-04-24,2013-04-24,47.74,48.68,47.74,48.34,609457.0
2013-04-23,2013-04-23,46.73,47.9,46.57,47.77,543759.0
2013-04-22,2013-04-22,46.3,46.69,45.7,46.62,466066.0
2013-04-19,2013-04-19,45.99,46.63,45.61,46.18,541572.0
2013-04-18,2013-04-18,47.28,47.5,45.8,46.0,529414.0
2013-04-17,2013-04-17,48.38,48.77,46.71,47.05,622148.0
2013-04-16,2013-04-16,49.31,49.93,48.65,48.78,503034.0
2013-04-15,2013-04-15,52.77,54.22,48.35,48.7,947744.0
2013-04-12,2013-04-12,52.51,52.51,51.63,52.24,304930.0
2013-04-11,2013-04-11,52.72,53.5,52.32,52.46,481531.0
2013-04-10,2013-04-10,50.73,52.93,50.73,52.79,738264.0
2013-04-09,2013-04-09,50.2,51.14,49.62,50.63,423232.0
2013-04-08,2013-04-08,49.42,50.32,49.01,50.22,286231.0
2013-04-05,2013-04-05,49.59,49.7,48.74,49.42,523242.0
2013-04-04,2013-04-04,49.75,50.86,49.75,50.49,514235.0
2013-04-03,2013-04-03,50.53,51.14,49.06,49.53,614547.0
2013-04-02,2013-04-02,50.61,50.98,50.02,50.58,435616.0
2013-04-01,2013-04-01,50.01,50.74,50.01,50.6,565838.0
2013-03-28,2013-03-28,50.82,50.85,49.05,49.97,813891.0
2013-03-27,2013-03-27,50.6,50.85,50.05,50.67,410704.0
2013-03-26,2013-03-26,51.68,51.81,49.97,50.89,474181.0
2013-03-25,2013-03-25,52.17,52.55,50.91,51.4,458652.0
2013-03-22,2013-03-22,51.8,52.98,51.6,52.05,365041.0
2013-03-21,2013-03-21,51.9,52.56,51.23,51.68,271208.0
2013-03-20,2013-03-20,52.47,52.47,51.8,52.3,397836.0
2013-03-19,2013-03-19,52.17,52.4,50.79,51.75,619521.0
2013-03-18,2013-03-18,51.13,52.97,50.77,52.1,624687.0
2013-03-15,2013-03-15,52.57,53.36,51.2,51.82,1224598.0
2013-03-14,2013-03-14,51.07,52.86,50.62,52.49,1015917.0
2013-03-13,2013-03-13,50.24,51.5,50.22,51.01,885110.0
2013-03-12,2013-03-12,50.88,51.4,49.88,50.02,929428.0
2013-03-11,2013-03-11,49.93,52.18,49.33,51.11,1415895.0
2013-03-08,2013-03-08,49.11,50.94,48.14,49.68,1444764.0
2013-03-07,2013-03-07,46.26,49.11,46.02,48.89,1330892.0
2013-03-06,2013-03-06,46.9,46.95,45.75,46.28,423749.0
2013-03-05,2013-03-05,45.45,47.47,45.45,46.63,1750723.0
2013-03-04,2013-03-04,44.36,44.77,43.72,44.17,622569.0
2013-03-01,2013-03-01,44.85,44.85,43.75,44.36,1166289.0
2013-02-28,2013-02-28,48.93,48.95,44.2,45.0,2383536.0
2013-02-27,2013-02-27,45.94,48.05,45.69,47.47,1004795.0
2013-02-26,2013-02-26,46.13,46.98,45.06,45.43,607180.0
2013-02-25,2013-02-25,47.34,47.54,46.0,46.03,552192.0
2013-02-22,2013-02-22,47.59,48.47,46.55,47.19,435661.0
2013-02-21,2013-02-21,47.67,48.38,46.59,47.36,560631.0
2013-02-20,2013-02-20,48.62,49.18,47.84,47.9,427913.0
2013-02-19,2013-02-19,47.6,48.75,47.44,48.54,603619.0
2013-02-15,2013-02-15,48.6,48.79,46.58,47.33,921961.0
2013-02-14,2013-02-14,47.28,48.79,47.15,48.46,559674.0
2013-02-13,2013-02-13,48,48.75,47.32,47.62,452892.0
2013-02-12,2013-02-12,47.84,48.17,47.59,47.75,334537.0
2013-02-11,2013-02-11,47.24,48.5,46.6,47.97,446549.0
2013-02-08,2013-02-08,47.25,47.85,47.08,47.42,354014.0
2013-02-07,2013-02-07,47.5,47.72,46.05,47.13,374811.0
2013-02-06,2013-02-06,47.14,47.69,46.82,47.4,389594.0
2013-02-05,2013-02-05,46.53,48.02,46.25,47.37,567111.0
2013-02-04,2013-02-04,47.23,47.9,46.04,46.37,563574.0
2013-02-01,2013-02-01,47.24,47.77,46.77,47.55,856272.0
2013-01-31,2013-01-31,45.84,47.0,45.84,46.95,811738.0
2013-01-30,2013-01-30,47.2,47.4,45.76,46.39,693580.0
2013-01-29,2013-01-29,47.84,48.41,46.76,47.39,1018714.0
2013-01-28,2013-01-28,45.14,48.07,45.03,47.92,1262342.0
2013-01-25,2013-01-25,45.7,45.88,44.89,45.12,755588.0
2013-01-24,2013-01-24,45.3,46.49,45.07,45.4,776908.0
2013-01-23,2013-01-23,45.61,46.76,45.0,45.06,900641.0
2013-01-22,2013-01-22,46.58,46.66,44.78,45.81,994395.0
2013-01-18,2013-01-18,45.63,46.75,44.75,46.66,1179625.0
2013-01-17,2013-01-17,45.8,46.56,45.38,45.61,851784.0
2013-01-16,2013-01-16,44.01,46.46,44.0,45.53,2077260.0
2013-01-15,2013-01-15,44.55,45.3,44.04,44.22,1254274.0
2013-01-14,2013-01-14,41.75,44.79,41.63,44.6,2643463.0
2013-01-11,2013-01-11,41.17,41.68,40.53,40.95,545852.0
2013-01-10,2013-01-10,41.19,41.58,40.62,41.3,991696.0
2013-01-09,2013-01-09,40.5,41.43,40.27,40.77,1284062.0
2013-01-08,2013-01-08,43.66,43.78,39.0,40.16,5184949.0
2013-01-07,2013-01-07,41.95,43.35,41.9,42.92,954874.0
2013-01-04,2013-01-04,42.46,42.46,41.57,42.19,619947.0
2013-01-03,2013-01-03,41.77,42.87,41.19,42.26,898073.0
2013-01-02,2013-01-02,42.29,43.25,40.59,41.7,1344232.0
2012-12-31,2012-12-31,39.36,41.63,39.27,41.36,1642105.0
2012-12-28,2012-12-28,39.21,39.82,38.4,39.5,781515.0
2012-12-27,2012-12-27,39.59,40.74,38.5,39.3,1317798.0
2012-12-26,2012-12-26,40.41,40.61,38.53,39.39,1408290.0
2012-12-24,2012-12-24,40.95,41.21,40.18,40.37,619855.0
2012-12-21,2012-12-21,43.14,43.7,40.31,40.83,2795697.0
2012-12-20,2012-12-20,44.08,44.77,43.63,44.23,808509.0
2012-12-19,2012-12-19,44.46,45.08,44.0,44.28,683460.0
2012-12-18,2012-12-18,44.4,45.43,44.0,44.3,1454627.0
2012-12-17,2012-12-17,42.47,44.09,41.88,44.07,1070856.0
2012-12-14,2012-12-14,42.22,43.29,42.06,42.26,793266.0
2012-12-13,2012-12-13,42.6,42.94,41.95,42.41,759801.0
2012-12-12,2012-12-12,43.5,43.73,42.27,42.38,846397.0
2012-12-11,2012-12-11,44.2,44.77,43.12,43.5,1259050.0
2012-12-10,2012-12-10,43.05,44.92,42.42,43.97,1979930.0
2012-12-07,2012-12-07,42,43.2,41.5,42.96,2952602.0
2012-12-06,2012-12-06,41.15,41.39,39.2,40.25,1469822.0
2012-12-05,2012-12-05,42.81,43.31,40.7,41.21,2016268.0
2012-12-04,2012-12-04,42.13,43.68,41.3,42.88,1611952.0
2012-12-03,2012-12-03,42.4,43.75,41.15,42.11,2121582.0
2012-11-30,2012-11-30,43.1,43.25,41.47,42.01,1521983.0
2012-11-29,2012-11-29,44.38,44.6,42.97,43.1,1575771.0
2012-11-28,2012-11-28,46.58,46.69,44.12,44.48,2098702.0
2012-11-27,2012-11-27,47.24,47.5,45.78,46.05,1011161.0
2012-11-26,2012-11-26,47.59,48.3,46.34,46.91,903397.0
2012-11-23,2012-11-23,48.09,48.27,46.81,47.52,599040.0
2012-11-21,2012-11-21,49.45,49.87,47.13,47.49,1024548.0
2012-11-20,2012-11-20,47.66,50.29,47.57,49.49,1612205.0
2012-11-19,2012-11-19,48.01,49.23,47.21,47.86,1827294.0
2012-11-16,2012-11-16,54.72,55.18,46.13,47.49,6631297.0
2012-11-15,2012-11-15,58.38,59.28,57.8,58.48,821232.0
2012-11-14,2012-11-14,60.38,60.93,58.03,58.42,714633.0
2012-11-13,2012-11-13,61.47,62.2,59.74,59.9,719293.0
2012-11-12,2012-11-12,63.5,63.71,60.65,61.44,692908.0
2012-11-09,2012-11-09,61.53,63.58,61.44,62.51,612748.0
2012-11-08,2012-11-08,64.04,64.59,61.43,61.84,723650.0
2012-11-07,2012-11-07,66.47,66.47,62.79,64.16,754520.0
2012-11-06,2012-11-06,65.14,68.77,65.08,66.76,965081.0
2012-11-05,2012-11-05,63.93,66.8,63.92,65.05,1062710.0
2012-11-02,2012-11-02,65.26,65.26,63.19,63.94,472402.0
2012-11-01,2012-11-01,62.76,65.4,62.45,64.54,768634.0
2012-10-31,2012-10-31,64.25,65.43,61.9,62.67,922669.0
2012-10-26,2012-10-26,62.53,67.2,62.48,66.69,1314961.0
2012-10-25,2012-10-25,61.98,63.4,61.11,62.92,787891.0
2012-10-24,2012-10-24,61.03,61.95,60.73,61.67,556660.0
2012-10-23,2012-10-23,59.47,61.0,58.48,60.57,822996.0
2012-10-22,2012-10-22,58.43,59.93,58.2,59.48,555243.0
2012-10-19,2012-10-19,61.38,61.54,58.05,58.72,813453.0
2012-10-18,2012-10-18,61.53,62.0,60.36,61.01,384191.0
2012-10-17,2012-10-17,61.95,62.5,60.57,61.47,626346.0
2012-10-16,2012-10-16,60.72,62.35,60.39,62.17,882320.0
2012-10-15,2012-10-15,60.04,60.56,59.85,60.32,523626.0
2012-10-12,2012-10-12,60,61.0,59.59,59.92,638206.0
2012-10-11,2012-10-11,59.87,61.85,59.35,60.92,780476.0
2012-10-10,2012-10-10,59.07,59.58,58.43,59.36,596675.0
2012-10-09,2012-10-09,58.39,59.59,57.78,58.9,857934.0
2012-10-08,2012-10-08,56.63,58.98,55.77,58.58,736921.0
2012-10-05,2012-10-05,57.34,58.43,56.25,56.78,500265.0
2012-10-04,2012-10-04,56.53,58.23,56.51,56.99,772348.0
2012-10-03,2012-10-03,55.52,56.77,55.09,56.46,622559.0
2012-10-02,2012-10-02,55.49,56.45,55.13,55.4,634221.0
2012-10-01,2012-10-01,55.8,57.4,55.01,55.3,709564.0
2012-09-28,2012-09-28,56.11,56.38,54.9,55.49,663515.0
2012-09-27,2012-09-27,54.97,56.5,54.88,56.36,441694.0
2012-09-26,2012-09-26,55.1,56.0,54.2,54.84,640342.0
2012-09-25,2012-09-25,57.31,57.65,55.24,55.25,630418.0
2012-09-24,2012-09-24,57.63,58.8,56.7,56.84,779216.0
2012-09-21,2012-09-21,58.3,60.59,57.77,57.96,1910002.0
2012-09-20,2012-09-20,61.54,61.54,57.18,57.46,1078246.0
2012-09-19,2012-09-19,61.29,62.47,60.66,61.6,740441.0
2012-09-18,2012-09-18,61.95,62.25,60.71,61.0,647056.0
2012-09-17,2012-09-17,61.57,63.78,61.34,62.0,916093.0
2012-09-14,2012-09-14,59.83,63.5,59.83,61.71,1149192.0
2012-09-13,2012-09-13,59.39,60.1,57.03,59.82,1456290.0
2012-09-12,2012-09-12,56.86,61.12,56.47,60.9,1897909.0
2012-09-11,2012-09-11,57.06,57.27,55.76,56.56,762435.0
2012-09-10,2012-09-10,57.24,59.17,56.8,57.15,1034429.0
2012-09-07,2012-09-07,57.22,58.5,56.66,58.18,907556.0
2012-09-06,2012-09-06,55.5,57.72,53.61,57.37,3062469.0
2012-09-05,2012-09-05,53.25,53.42,51.65,52.11,1094535.0
2012-09-04,2012-09-04,52.48,53.95,51.3,53.14,9349861.0
2012-08-31,2012-08-31,53.35,53.7,52.52,52.75,1285395.0
2012-08-30,2012-08-30,55.1,55.15,52.57,52.9,3052307.0
2012-08-29,2012-08-29,55.14,57.65,54.96,57.45,911928.0
2012-08-28,2012-08-28,55.09,55.83,54.91,54.96,441371.0
2012-08-27,2012-08-27,56.64,56.89,54.88,55.22,480771.0
2012-08-24,2012-08-24,54.38,56.76,53.67,56.51,709322.0
2012-08-23,2012-08-23,55.82,55.97,54.28,54.42,635430.0
2012-08-22,2012-08-22,56.18,57.36,55.81,55.94,594289.0
2012-08-21,2012-08-21,57.24,57.7,56.05,56.39,755387.0
2012-08-20,2012-08-20,59.39,59.5,57.12,57.32,778544.0
2012-08-17,2012-08-17,60.92,61.0,58.23,59.49,1195434.0
2012-08-16,2012-08-16,57,60.88,57.0,60.29,1758921.0
2012-08-15,2012-08-15,54.76,57.48,53.4,56.6,1426914.0
2012-08-14,2012-08-14,54.85,56.25,54.43,55.17,754910.0
2012-08-13,2012-08-13,54.8,55.58,52.85,54.36,1622057.0
2012-08-10,2012-08-10,50.65,51.8,50.25,51.42,397278.0
2012-08-09,2012-08-09,52.13,52.26,50.47,50.67,535637.0
2012-08-08,2012-08-08,52.2,53.91,52.2,52.38,399119.0
2012-08-07,2012-08-07,50.64,53.2,50.49,52.68,605105.0
2012-08-06,2012-08-06,49.49,51.58,49.37,50.38,485178.0
2012-08-03,2012-08-03,49.46,50.04,49.13,49.32,287463.0
2012-08-02,2012-08-02,47.47,50.0,47.01,48.51,601343.0
2012-08-01,2012-08-01,49.73,49.9,48.45,48.54,410908.0
2012-07-31,2012-07-31,49.65,50.54,49.1,49.49,356988.0
2012-07-30,2012-07-30,51.78,52.01,49.33,49.96,413531.0
2012-07-27,2012-07-27,50.51,52.77,49.84,51.85,505896.0
2012-07-26,2012-07-26,49.57,50.72,48.4,50.17,604972.0
2012-07-25,2012-07-25,48.48,49.25,47.75,48.8,441883.0
2012-07-24,2012-07-24,49.56,50.0,47.68,48.36,582182.0
2012-07-23,2012-07-23,50.35,50.56,48.87,49.58,551831.0
2012-07-20,2012-07-20,53.85,54.34,51.04,51.26,693558.0
2012-07-19,2012-07-19,54.59,55.0,53.42,54.06,323395.0
2012-07-18,2012-07-18,53.3,55.29,53.22,54.54,329607.0
